species,date,geartype,sex,inches,grams,age,agestruct
BG,4/1/1999,FYKE NET,NA,6.8,95,4,SCALE
BG,3/31/1999,FYKE NET,NA,6.8,96,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,96,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.8,97,4,SCALE
BG,4/5/1999,FYKE NET,NA,6.8,97,NA,NA
BG,4/5/1999,FYKE NET,NA,6.8,97,NA,NA
BG,4/7/1999,FYKE NET,NA,6.8,97,NA,NA
BG,4/7/1999,FYKE NET,NA,6.8,102,NA,NA
BG,3/31/1999,FYKE NET,NA,6.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.8,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6.9,90,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,93,4,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,94,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.9,98,4,SCALE
BG,4/2/1999,FYKE NET,NA,6.9,98,6,SCALE
BG,4/1/1999,FYKE NET,NA,6.9,102,4,SCALE
BG,4/7/1999,FYKE NET,NA,6.9,102,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,103,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,104,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,110,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,118,NA,NA
BG,4/5/1999,FYKE NET,NA,6.9,119,NA,NA
BG,3/31/1999,FYKE NET,NA,6.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,6.9,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,6.9,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,6.9,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7,94,5,SCALE
BG,4/1/1999,FYKE NET,NA,7,97,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7,103,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7,103,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7,107,NA,NA
BG,4/2/1999,FYKE NET,NA,7,109,4,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,7,109,NA,NA
BG,4/2/1999,FYKE NET,NA,7,110,NA,NA
BG,4/1/1999,FYKE NET,NA,7,116,5,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,7,121,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7,124,NA,NA
BG,3/31/1999,FYKE NET,NA,7,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.1,101,7,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,102,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.1,109,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,111,4,SCALE
BG,3/31/1999,FYKE NET,NA,7.1,112,5,SCALE
BG,4/2/1999,FYKE NET,NA,7.1,114,5,SCALE
BG,4/7/1999,FYKE NET,NA,7.1,118,NA,NA
BG,4/2/1999,FYKE NET,NA,7.1,128,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,105,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.2,113,4,SCALE
BG,4/1/1999,FYKE NET,NA,7.2,120,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.2,120,NA,NA
BG,4/6/1999,FYKE NET,NA,7.2,122,NA,NA
BG,4/5/1999,FYKE NET,NA,7.2,123,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,125,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.2,127,NA,NA
BG,4/7/1999,FYKE NET,NA,7.2,134,NA,NA
BG,4/6/1999,FYKE NET,NA,7.2,135,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.2,140,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.2,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,103,7,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.3,109,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.3,112,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,126,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.3,131,4,SCALE
BG,4/5/1999,FYKE NET,NA,7.3,135,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.3,139,NA,NA
BG,4/5/1999,FYKE NET,NA,7.3,144,NA,NA
BG,3/31/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.3,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,112,4,SCALE
BG,4/2/1999,FYKE NET,NA,7.4,124,5,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.4,124,NA,NA
BG,4/7/1999,FYKE NET,NA,7.4,128,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,129,4,SCALE
BG,4/5/1999,FYKE NET,NA,7.4,129,NA,NA
BG,4/7/1999,FYKE NET,NA,7.4,129,NA,NA
BG,3/31/1999,FYKE NET,NA,7.4,130,5,SCALE
BG,4/7/1999,FYKE NET,NA,7.4,133,NA,NA
BG,4/2/1999,FYKE NET,NA,7.4,134,4,SCALE
BG,4/6/1999,FYKE NET,NA,7.4,139,NA,NA
BG,4/5/1999,FYKE NET,NA,7.4,140,NA,NA
BG,3/31/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.4,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,7.5,124,6,SCALE
BG,4/2/1999,FYKE NET,NA,7.5,134,NA,NA
BG,4/5/1999,FYKE NET,NA,7.5,135,NA,NA
BG,4/6/1999,FYKE NET,NA,7.5,136,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.5,139,NA,NA
BG,4/6/1999,FYKE NET,NA,7.5,142,NA,NA
BG,4/28/1999,BOOM SHOCKER,NA,7.5,148,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,151,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.5,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.57,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,132,NA,NA
BG,3/31/1999,FYKE NET,NA,7.6,134,6,SCALE
BG,4/1/1999,FYKE NET,NA,7.6,134,7,NA
BG,3/31/1999,FYKE NET,NA,7.6,135,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.6,140,8,SCALE
BG,3/31/1999,FYKE NET,NA,7.6,144,5,SCALE
BG,4/6/1999,FYKE NET,NA,7.6,147,NA,NA
BG,4/7/1999,FYKE NET,NA,7.6,148,NA,NA
BG,4/6/1999,FYKE NET,NA,7.6,154,NA,NA
BG,3/31/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.6,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.7,112,NA,NA
BG,4/6/1999,FYKE NET,NA,7.7,135,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.7,135,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,138,6,SCALE
BG,3/31/1999,FYKE NET,NA,7.7,141,6,SCALE
BG,4/1/1999,FYKE NET,NA,7.7,142,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,148,8,SCALE
BG,4/6/1999,FYKE NET,NA,7.7,153,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,154,4,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,7.7,155,NA,NA
BG,3/31/1999,FYKE NET,NA,7.7,173,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.7,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.7,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.7,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,7.7,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.7,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,139,6,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,144,NA,NA
BG,3/31/1999,FYKE NET,NA,7.8,148,6,SCALE
BG,3/31/1999,FYKE NET,NA,7.8,151,4,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,151,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,154,5,SCALE
BG,4/1/1999,FYKE NET,NA,7.8,161,6,SCALE
BG,4/6/1999,FYKE NET,NA,7.8,161,NA,NA
BG,4/7/1999,FYKE NET,NA,7.8,165,NA,NA
BG,4/2/1999,FYKE NET,NA,7.8,172,NA,NA
BG,3/31/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,140,5,NA
BG,3/31/1999,FYKE NET,NA,7.9,154,8,SCALE
BG,4/2/1999,FYKE NET,NA,7.9,158,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,163,5,SCALE
BG,4/6/1999,FYKE NET,NA,7.9,163,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,7.9,182,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/6/1999,FYKE NET,NA,7.9,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8,148,5,NA
BG,4/1/1999,FYKE NET,NA,8,159,8,NA
BG,4/1/1999,FYKE NET,NA,8,163,7,SCALE
BG,4/7/1999,FYKE NET,NA,8,163,NA,NA
BG,3/31/1999,FYKE NET,NA,8,164,7,SCALE
BG,4/7/1999,FYKE NET,NA,8,175,NA,NA
BG,4/2/1999,FYKE NET,NA,8,182,NA,NA
BG,4/1/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,8.1,154,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,163,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,170,8,SCALE
BG,4/7/1999,FYKE NET,NA,8.1,176,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,177,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,187,7,SCALE
BG,4/7/1999,FYKE NET,NA,8.1,189,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,193,NA,NA
BG,3/31/1999,FYKE NET,NA,8.1,194,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.1,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.1,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,178,8,SCALE
BG,4/6/1999,FYKE NET,NA,8.2,179,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,180,5,SCALE
BG,4/2/1999,FYKE NET,NA,8.2,180,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,189,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.2,191,5,SCALE
BG,4/28/1999,BOOM SHOCKER,NA,8.2,198,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,211,6,SCALE
BG,4/5/1999,FYKE NET,NA,8.2,212,NA,NA
BG,3/31/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.2,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,163,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.3,173,7,SCALE
BG,4/6/1999,FYKE NET,NA,8.3,193,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,196,NA,NA
BG,4/6/1999,FYKE NET,NA,8.3,199,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.3,204,NA,NA
BG,4/2/1999,FYKE NET,NA,8.3,209,NA,NA
BG,4/7/1999,FYKE NET,NA,8.3,210,NA,NA
BG,4/6/1999,FYKE NET,NA,8.3,211,NA,NA
BG,3/31/1999,FYKE NET,NA,8.3,221,9,SCALE
BG,4/1/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,175,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,184,NA,NA
BG,3/31/1999,FYKE NET,NA,8.4,185,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,186,10,SCALE
BG,3/31/1999,FYKE NET,NA,8.4,187,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,194,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,197,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.4,198,NA,NA
BG,3/31/1999,FYKE NET,NA,8.4,201,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.4,206,NA,NA
BG,4/2/1999,FYKE NET,NA,8.4,207,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,207,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,207,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.5,178,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,191,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,198,10,SCALE
BG,4/5/1999,FYKE NET,NA,8.5,200,NA,NA
BG,3/31/1999,FYKE NET,NA,8.5,201,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,210,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,215,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,221,10,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.5,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.6,205,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.6,207,6,NA
BG,4/6/1999,FYKE NET,NA,8.6,222,NA,NA
BG,3/31/1999,FYKE NET,NA,8.6,225,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.6,227,NA,NA
BG,4/2/1999,FYKE NET,NA,8.6,234,NA,NA
BG,4/7/1999,FYKE NET,NA,8.6,238,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,246,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,249,8,SCALE
BG,4/1/1999,FYKE NET,NA,8.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.6,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,201,10,SCALE
BG,4/2/1999,FYKE NET,NA,8.7,202,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,203,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,208,8,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,8.7,210,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,212,5,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,217,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,220,8,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,226,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.7,240,7,NA
BG,4/1/1999,FYKE NET,NA,8.7,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.7,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.8,214,9,SCALE
BG,4/5/1999,FYKE NET,NA,8.8,239,NA,NA
BG,4/1/1999,FYKE NET,NA,8.8,240,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.8,245,NA,NA
BG,4/2/1999,FYKE NET,NA,8.8,249,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,274,NA,NA
BG,4/6/1999,FYKE NET,NA,8.8,289,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.9,231,9,SCALE
BG,4/6/1999,FYKE NET,NA,8.9,232,NA,NA
BG,4/7/1999,FYKE NET,NA,8.9,243,NA,NA
BG,4/5/1999,FYKE NET,NA,8.9,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,9,233,8,SCALE
BG,4/2/1999,FYKE NET,NA,9,248,7,SCALE
BG,4/5/1999,FYKE NET,NA,9,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,9.1,295,7,SCALE
BG,4/5/1999,FYKE NET,NA,9.1,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,9.2,239,10,SCALE
BG,4/1/1999,FYKE NET,NA,9.2,276,8,SCALE
BG,4/1/1999,FYKE NET,NA,9.2,286,7,SCALE
BG,4/6/1999,FYKE NET,NA,9.4,337,NA,NA
BG,4/1/1999,FYKE NET,NA,10.2,361,8,SCALE
BG,4/2/1999,FYKE NET,NA,10.2,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,10.5,491,10,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,3.2,6,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.3,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.6,8,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.6,8,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.2,9,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.2,14,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,4.4,15,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.1,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.2,28,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.2,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.2,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.4,24,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,5.4,24,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.4,36,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.4,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.4,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.5,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.6,28,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.6,32,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.6,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,30,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.7,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.8,36,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.8,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.8,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,33,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.9,34,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,37,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,37,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,38,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,42,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.9,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6,35,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,35,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,36,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,40,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,41,NA,NA
LMB,4/2/1999,FYKE NET,NA,6,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,34,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.1,41,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,6.1,42,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,43,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,46,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.1,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,NA,NA,NA
